,highest_offense,date_rec,zip,x_coord,y_coord
32232,Theft,10-Nov-16,78701.0,30.24211,-97.70908
32235,Theft,10-Nov-16,78741.0,30.29729,-97.53927
32236,Theft,10-Nov-16,78723.0,30.449540000000002,-97.82907
32238,Theft,10-Nov-16,78741.0,30.28994,-97.58379
32240,Theft,10-Nov-16,78721.0,30.42462,-97.73596
32241,Theft,10-Nov-16,78723.0,30.380550000000003,-97.80766
32245,Theft,10-Nov-16,78741.0,30.30958,-97.59176
32248,Theft,10-Nov-16,78701.0,30.24792,-97.68289
32252,Theft,10-Nov-16,78721.0,30.38434,-97.73082
32253,Theft,10-Nov-16,78704.0,30.216430000000003,-97.60286
32255,Theft,10-Nov-16,78701.0,30.253860000000003,-97.70952
32259,Theft,10-Nov-16,78723.0,30.477120000000003,-97.89924
32260,Theft,10-Nov-16,78701.0,30.24211,-97.70908
32263,Theft,10-Nov-16,78704.0,30.15622,-97.65429
32264,Theft,10-Nov-16,78701.0,30.259510000000002,-97.70759
32267,Theft,10-Nov-16,78704.0,30.227800000000002,-97.5409
32269,Theft,10-Nov-16,78701.0,30.2222,-97.71268
32272,Theft,10-Nov-16,78705.0,30.231830000000002,-97.8413
32274,Theft,10-Nov-16,78723.0,30.4704,-97.89278
32275,Theft,10-Nov-16,78704.0,30.092570000000002,-97.58451
32276,Theft,10-Nov-16,78741.0,30.32306,-97.58898
32284,Theft,10-Nov-16,78701.0,30.26827,-97.72644
32285,Theft,10-Nov-16,78705.0,30.23563,-97.76611
32287,Theft,10-Nov-16,78746.0,30.0513,-97.70966
32288,Theft,10-Nov-16,78701.0,30.24154,-97.6941
32292,Theft,10-Nov-16,78702.0,30.34305,-97.67892
32293,Theft,10-Nov-16,78756.0,30.23401,-97.84994
32295,Rape,11-Nov-16,78741.0,-0.9,3.0
32296,Theft,11-Nov-16,78723.0,30.43582,-97.86395
32300,Burglary,11-Nov-16,78741.0,30.32358,-97.56513
32301,Burglary,11-Nov-16,78723.0,30.361810000000002,-97.82151
32302,Theft,11-Nov-16,78705.0,30.23485,-97.81159
32303,Burglary,11-Nov-16,78703.0,30.21255,-97.7079
32308,Burglary,11-Nov-16,78703.0,30.16178,-97.76402
32309,Burglary,11-Nov-16,78741.0,30.322290000000002,-97.59265
32312,Agg Assault,11-Nov-16,78702.0,30.344230000000003,-97.75744
32316,Theft,11-Nov-16,78741.0,30.32188,-97.58144
32321,Agg Assault,11-Nov-16,78741.0,30.268230000000003,-97.5648
32322,Burglary,11-Nov-16,78746.0,29.92826,-97.74826
32327,Theft,11-Nov-16,78746.0,30.04135,-97.66586
32331,Rape,11-Nov-16,78721.0,-0.9,3.0
32332,Theft,11-Nov-16,78705.0,30.21713,-97.78195
32333,Agg Assault,11-Nov-16,78721.0,30.45259,-97.76707
32335,Burglary,11-Nov-16,78721.0,30.4084,-97.72674
32338,Auto Theft,11-Nov-16,78741.0,30.340970000000002,-97.57676
32340,Agg Assault,11-Nov-16,78741.0,30.287360000000003,-97.5862
32345,Robbery,11-Nov-16,78701.0,30.262310000000003,-97.70731
32348,Theft,11-Nov-16,78723.0,30.438930000000003,-97.90648
32351,Theft,11-Nov-16,78702.0,30.354210000000002,-97.72355
32352,Theft,11-Nov-16,78723.0,30.4597,-97.88055
32359,Theft,11-Nov-16,78723.0,30.421960000000002,-97.89502
32363,Theft,11-Nov-16,78704.0,30.12749,-97.59779
32364,Theft,11-Nov-16,78703.0,30.20491,-97.85226
32365,Theft,11-Nov-16,78705.0,30.241590000000002,-97.75903
32367,Theft,11-Nov-16,78705.0,30.288990000000002,-97.78278
32370,Theft,11-Nov-16,78701.0,30.25352,-97.68645
32371,Theft,11-Nov-16,78701.0,30.259510000000002,-97.70759
32372,Theft,11-Nov-16,78741.0,30.311950000000003,-97.60509
32373,Theft,11-Nov-16,78723.0,30.386740000000003,-97.90268
32375,Theft,11-Nov-16,78756.0,30.226190000000003,-97.85714
32377,Theft,11-Nov-16,78702.0,30.294880000000003,-97.69056
32378,Theft,11-Nov-16,78752.0,30.35778,-97.91257
32379,Theft,11-Nov-16,78701.0,30.21885,-97.71409
32381,Theft,11-Nov-16,78705.0,30.246090000000002,-97.81978
32382,Theft,11-Nov-16,78705.0,30.26394,-97.81325
32383,Theft,11-Nov-16,78701.0,30.25468,-97.70315
32385,Theft,11-Nov-16,78723.0,30.470550000000003,-97.88339
32387,Theft,11-Nov-16,78703.0,30.20792,-97.71296
32391,Theft,11-Nov-16,78704.0,30.103830000000002,-97.60018
32397,Theft,11-Nov-16,78701.0,30.232380000000003,-97.6972
32398,Theft,11-Nov-16,78704.0,30.12177,-97.61914
32400,Theft,12-Nov-16,78704.0,30.23132,-97.62115
32401,Theft,12-Nov-16,78701.0,30.263370000000002,-97.70583
32403,Theft,12-Nov-16,78701.0,30.231550000000002,-97.71257
32404,Theft,12-Nov-16,78701.0,30.254910000000002,-97.68001
32407,Burglary,12-Nov-16,78723.0,30.353530000000003,-97.90415
32411,Theft,12-Nov-16,78704.0,30.103830000000002,-97.60018
32412,Agg Assault,12-Nov-16,78741.0,30.246540000000003,-97.56839
32413,Theft,12-Nov-16,78752.0,30.36581,-97.96813
32414,Auto Theft,12-Nov-16,78741.0,30.322290000000002,-97.59265
32415,Auto Theft,12-Nov-16,78741.0,30.322290000000002,-97.59265
32416,Burglary,12-Nov-16,78723.0,30.410330000000002,-97.81177
32424,Robbery,12-Nov-16,78701.0,30.26339,-97.69527
32425,Theft,12-Nov-16,78723.0,30.358150000000002,-97.87836
32426,Agg Assault,12-Nov-16,78752.0,30.40154,-97.92766
32428,Theft,12-Nov-16,78702.0,30.3628,-97.74428
32429,Theft,12-Nov-16,78741.0,30.30958,-97.59176
32430,Burglary,12-Nov-16,78723.0,30.42631,-97.90174
32431,Agg Assault,12-Nov-16,78702.0,30.27046,-97.68184
32432,Agg Assault,12-Nov-16,78721.0,30.406640000000003,-97.72597
32433,Theft,12-Nov-16,78756.0,30.26905,-97.92454
32436,Theft,12-Nov-16,78703.0,30.20923,-97.72033
32438,Auto Theft,12-Nov-16,78723.0,30.35735,-97.86793
32441,Theft,12-Nov-16,78701.0,30.25183,-97.70857
32442,Theft,12-Nov-16,78704.0,30.14056,-97.56986
32444,Theft,12-Nov-16,78741.0,30.39065,-97.5859
32447,Theft,12-Nov-16,78704.0,30.17858,-97.62877
32450,Theft,12-Nov-16,78741.0,30.27897,-97.63203
32460,Theft,12-Nov-16,78741.0,30.29284,-97.58093
32461,Theft,12-Nov-16,78701.0,30.21985,-97.7242
32462,Theft,12-Nov-16,78702.0,30.38398,-97.7259
32465,Theft,12-Nov-16,78752.0,30.373630000000002,-97.96124
32469,Theft,12-Nov-16,78704.0,30.22293,-97.64375
32470,Theft,12-Nov-16,78703.0,30.14246,-97.78802
32472,Theft,12-Nov-16,78704.0,30.10911,-97.65115
32473,Theft,12-Nov-16,78746.0,30.04135,-97.66586
32476,Theft,12-Nov-16,78741.0,30.32306,-97.58898
32477,Theft,12-Nov-16,78701.0,30.253130000000002,-97.70574
32478,Theft,12-Nov-16,78704.0,30.180020000000003,-97.68956
32479,Theft,12-Nov-16,78704.0,30.21796,-97.66919
32481,Theft,12-Nov-16,78704.0,30.20718,-97.52849
32482,Theft,12-Nov-16,78702.0,30.2724,-97.65401
32485,Theft,12-Nov-16,78752.0,30.35778,-97.91257
32487,Theft,12-Nov-16,78746.0,30.04135,-97.66586
32489,Theft,13-Nov-16,78701.0,30.26207,-97.70556
32490,Agg Assault,13-Nov-16,78701.0,30.270480000000003,-97.70431
32494,Auto Theft,13-Nov-16,78701.0,30.244760000000003,-97.75614
32495,Burglary,13-Nov-16,78741.0,30.23742,-97.54371
32496,Agg Assault,13-Nov-16,78702.0,30.27174,-97.70191
32497,Robbery,13-Nov-16,78741.0,30.273880000000002,-97.5747
32498,Theft,13-Nov-16,78701.0,30.271,-97.73351
32502,Agg Assault,13-Nov-16,78721.0,30.389190000000003,-97.73235
32503,Burglary,13-Nov-16,78741.0,30.32721,-97.57054
32504,Theft,13-Nov-16,78723.0,30.40408,-97.89275
32505,Theft,13-Nov-16,78752.0,30.36223,-97.96075
32506,Theft,13-Nov-16,78741.0,30.29173,-97.61567
32507,Burglary,13-Nov-16,78741.0,30.27278,-97.63704
32508,Theft,13-Nov-16,78704.0,30.086070000000003,-97.57646
32511,Rape,13-Nov-16,78704.0,-0.9,3.0
32513,Burglary,13-Nov-16,78702.0,30.32074,-97.7213
32514,Rape,13-Nov-16,78741.0,-0.9,3.0
32515,Theft,13-Nov-16,78741.0,30.30958,-97.59176
32518,Theft,13-Nov-16,78704.0,30.20718,-97.52849
32520,Theft,13-Nov-16,78702.0,30.34305,-97.67892
32521,Theft,13-Nov-16,78741.0,30.273880000000002,-97.5747
32522,Robbery,13-Nov-16,78723.0,30.4231,-97.81835
32524,Theft,13-Nov-16,78723.0,30.40925,-97.87173
32529,Theft,13-Nov-16,78704.0,30.20718,-97.52849
32531,Theft,13-Nov-16,78741.0,30.29484,-97.55306
32534,Theft,13-Nov-16,78701.0,30.259510000000002,-97.70759
32535,Theft,13-Nov-16,78723.0,30.40408,-97.89275
32537,Theft,13-Nov-16,78704.0,30.13438,-97.62487
32538,Theft,13-Nov-16,78702.0,30.28855,-97.69202
32542,Theft,13-Nov-16,78701.0,30.25907,-97.69539
32548,Theft,13-Nov-16,78701.0,30.2297,-97.75882
32549,Theft,13-Nov-16,78701.0,30.260060000000003,-97.70898
32550,Theft,13-Nov-16,78701.0,30.256310000000003,-97.68498
32551,Theft,13-Nov-16,78752.0,30.32835,-97.90826
32552,Theft,13-Nov-16,78723.0,30.46949,-97.86614
32553,Theft,13-Nov-16,78746.0,30.143050000000002,-97.72771
32554,Theft,13-Nov-16,78704.0,30.12036,-97.6178
32556,Theft,13-Nov-16,78721.0,30.419980000000002,-97.74938
32559,Theft,13-Nov-16,78741.0,30.33924,-97.59981
32561,Theft,13-Nov-16,78723.0,30.461550000000003,-97.8838
32562,Theft,13-Nov-16,78741.0,30.28304,-97.57063
32566,Theft,13-Nov-16,78702.0,30.305310000000002,-97.66845
32567,Theft,13-Nov-16,78702.0,30.342170000000003,-97.74823
32568,Theft,13-Nov-16,78705.0,30.26032,-97.76158
32569,Theft,13-Nov-16,78741.0,30.2683,-97.58869
32570,Theft,13-Nov-16,78704.0,30.208440000000003,-97.59841
32571,Theft,13-Nov-16,78704.0,30.24362,-97.65489
32572,Theft,14-Nov-16,78741.0,30.30233,-97.5898
32574,Burglary,14-Nov-16,78741.0,30.299120000000002,-97.57599
32575,Burglary,14-Nov-16,78702.0,30.29693,-97.66988
32578,Theft,14-Nov-16,78701.0,30.25747,-97.7036
32581,Rape,14-Nov-16,78752.0,-0.9,3.0
32586,Auto Theft,14-Nov-16,78752.0,30.403940000000002,-97.92312
32590,Burglary,14-Nov-16,78705.0,30.23092,-97.836
32596,Auto Theft,14-Nov-16,78702.0,30.34441,-97.66351
32599,Burglary,14-Nov-16,78746.0,30.04661,-97.67525
32600,Theft,14-Nov-16,78703.0,30.2074,-97.71581
32601,Burglary,14-Nov-16,78723.0,30.41328,-97.84136
32603,Theft,14-Nov-16,78746.0,30.04135,-97.66586
32605,Burglary,14-Nov-16,78704.0,30.157680000000003,-97.63446
32610,Theft,14-Nov-16,78701.0,30.26995,-97.71738
32613,Theft,14-Nov-16,78723.0,30.354670000000002,-97.88596
32617,Theft,14-Nov-16,78746.0,30.04135,-97.66586
32618,Burglary,14-Nov-16,78723.0,30.38259,-97.8527
32619,Agg Assault,14-Nov-16,78723.0,30.465980000000002,-97.859
32621,Theft,14-Nov-16,78703.0,30.2074,-97.71581
32623,Robbery,14-Nov-16,78741.0,30.391910000000003,-97.60241
32624,Rape,14-Nov-16,78721.0,-0.9,3.0
32625,Agg Assault,14-Nov-16,78741.0,30.31992,-97.60289
32628,Agg Assault,14-Nov-16,78721.0,30.425130000000003,-97.72311
32629,Theft,14-Nov-16,78723.0,30.398770000000003,-97.87702
32631,Theft,14-Nov-16,78701.0,30.247200000000003,-97.71679
32638,Theft,14-Nov-16,78704.0,30.14101,-97.59181
32639,Theft,14-Nov-16,78721.0,30.43373,-97.76637
32641,Theft,14-Nov-16,78702.0,30.367040000000003,-97.74291
32642,Theft,14-Nov-16,78701.0,30.25657,-97.69692
32643,Theft,14-Nov-16,78741.0,30.33895,-97.59508
32644,Theft,14-Nov-16,78752.0,30.342950000000002,-97.94355
32645,Theft,14-Nov-16,78756.0,30.226190000000003,-97.85714
32646,Theft,14-Nov-16,78723.0,30.34972,-97.8793
32647,Theft,14-Nov-16,78705.0,30.30329,-97.79559
32648,Theft,14-Nov-16,78705.0,30.24547,-97.76419
32649,Theft,14-Nov-16,78752.0,30.33051,-97.99086
32650,Theft,14-Nov-16,78702.0,30.32653,-97.67068
32653,Theft,14-Nov-16,78741.0,30.2438,-97.56394
32654,Theft,14-Nov-16,78723.0,30.38269,-97.80723
32656,Theft,14-Nov-16,78741.0,30.373430000000003,-97.51656
32663,Theft,14-Nov-16,78723.0,30.47275,-97.87958
32664,Theft,14-Nov-16,78701.0,30.259510000000002,-97.70759
32667,Theft,14-Nov-16,78701.0,30.25064,-97.71112
32668,Theft,14-Nov-16,78701.0,30.24566,-97.71118
32669,Burglary,14-Nov-16,78704.0,30.14654,-97.56527
32671,Theft,14-Nov-16,78756.0,30.27204,-97.88816
32672,Theft,14-Nov-16,78704.0,30.086070000000003,-97.57646
32673,Theft,14-Nov-16,78741.0,30.286360000000002,-97.56889
32674,Theft,14-Nov-16,78701.0,30.236430000000002,-97.70357
32675,Theft,14-Nov-16,78703.0,30.204320000000003,-97.70585
32677,Theft,14-Nov-16,78705.0,30.23785,-97.76521
32685,Auto Theft,14-Nov-16,78704.0,30.227800000000002,-97.5409
32686,Theft,14-Nov-16,78723.0,30.436400000000003,-97.90689
32688,Theft,14-Nov-16,78705.0,30.22007,-97.76578
32689,Theft,14-Nov-16,78703.0,30.1857,-97.85548
32691,Theft,14-Nov-16,78741.0,30.28036,-97.57923
32692,Theft,14-Nov-16,78701.0,30.25514,-97.67884
32693,Theft,14-Nov-16,78704.0,30.233800000000002,-97.67439
32695,Theft,14-Nov-16,78741.0,30.32711,-97.61235
32696,Theft,14-Nov-16,78741.0,30.30441,-97.59515
32697,Theft,14-Nov-16,78701.0,30.24314,-97.74964
32699,Agg Assault,15-Nov-16,78702.0,30.283260000000002,-97.73233
32702,Theft,15-Nov-16,78702.0,30.278070000000003,-97.70086
32705,Robbery,15-Nov-16,78704.0,30.219820000000002,-97.67991
32709,Theft,15-Nov-16,78704.0,30.18919,-97.55779
32711,Burglary,15-Nov-16,78741.0,30.33924,-97.59981
32713,Theft,15-Nov-16,78723.0,30.432470000000002,-97.8444
32715,Burglary,15-Nov-16,78746.0,30.065070000000002,-97.97561
32720,Burglary,15-Nov-16,78702.0,30.297410000000003,-97.71529
32722,Theft,15-Nov-16,78723.0,30.41193,-97.89536
32726,Rape,15-Nov-16,78703.0,-0.9,3.0
32728,Burglary,15-Nov-16,78741.0,30.29886,-97.6107
32730,Theft,15-Nov-16,78701.0,30.249010000000002,-97.68503
32731,Theft,15-Nov-16,78741.0,30.30958,-97.59176
32732,Theft,15-Nov-16,78702.0,30.29501,-97.67151
32733,Rape,15-Nov-16,78741.0,-0.9,3.0
32736,Theft,15-Nov-16,78741.0,30.30958,-97.59176
32740,Burglary,15-Nov-16,78741.0,30.33924,-97.59981
32741,Theft,15-Nov-16,78752.0,30.367800000000003,-97.95866
32742,Agg Assault,15-Nov-16,78701.0,30.280540000000002,-97.74564
32745,Agg Assault,15-Nov-16,78704.0,30.192220000000002,-97.61193
32746,Theft,15-Nov-16,78752.0,30.432450000000003,-97.93737
32748,Theft,15-Nov-16,78723.0,30.474880000000002,-97.79696
32750,Theft,15-Nov-16,78704.0,30.136180000000003,-97.57385
32756,Theft,15-Nov-16,78741.0,30.24134,-97.53551
32757,Theft,15-Nov-16,78704.0,30.171950000000002,-97.60376
32761,Theft,15-Nov-16,78704.0,30.22219,-97.632
32762,Theft,15-Nov-16,78705.0,30.239410000000003,-97.78074
32763,Theft,15-Nov-16,78741.0,30.30206,-97.54679
32764,Theft,15-Nov-16,78723.0,30.41193,-97.89536
32765,Theft,15-Nov-16,78705.0,30.302110000000003,-97.7848
32771,Theft,15-Nov-16,78752.0,30.36223,-97.96075
32773,Theft,15-Nov-16,78702.0,30.31107,-97.69676
32774,Theft,15-Nov-16,78741.0,30.38528,-97.60067
32776,Theft,15-Nov-16,78746.0,30.04135,-97.66586
32777,Theft,15-Nov-16,78723.0,30.379520000000003,-97.8334
32779,Theft,15-Nov-16,78746.0,29.925310000000003,-97.73472
32780,Theft,15-Nov-16,78741.0,30.31531,-97.60661
32784,Theft,15-Nov-16,78701.0,30.237910000000003,-97.70527
32786,Theft,15-Nov-16,78705.0,30.24221,-97.79563
32788,Theft,15-Nov-16,78723.0,30.3471,-97.83873
32791,Theft,15-Nov-16,78723.0,30.3457,-97.85297
32794,Theft,15-Nov-16,78756.0,30.239250000000002,-97.85614
32796,Theft,15-Nov-16,78723.0,30.379520000000003,-97.8334
32799,Theft,15-Nov-16,78705.0,30.259030000000003,-97.80857
32801,Theft,15-Nov-16,78752.0,30.39298,-97.91594
32804,Theft,15-Nov-16,78705.0,30.273020000000002,-97.80538
32806,Theft,15-Nov-16,78705.0,30.232950000000002,-97.79592
32807,Theft,15-Nov-16,78704.0,30.199060000000003,-97.5854
32810,Theft,15-Nov-16,78705.0,30.239410000000003,-97.78074
32811,Theft,16-Nov-16,78741.0,30.30958,-97.59176
32814,Robbery,16-Nov-16,78704.0,30.176450000000003,-97.69258
32816,Robbery,16-Nov-16,78704.0,30.097920000000002,-97.58337
32818,Auto Theft,16-Nov-16,78741.0,30.285390000000003,-97.55348
32820,Auto Theft,16-Nov-16,78702.0,30.35263,-97.72349
32822,Theft,16-Nov-16,78752.0,30.35687,-97.94562
32824,Auto Theft,16-Nov-16,78741.0,30.32188,-97.58144
32830,Theft,16-Nov-16,78741.0,30.28741,-97.6061
32831,Theft,16-Nov-16,78701.0,30.271,-97.73351
32834,Theft,16-Nov-16,78704.0,30.207510000000003,-97.62006
32835,Burglary,16-Nov-16,78752.0,30.346680000000003,-97.95766
32837,Auto Theft,16-Nov-16,78701.0,30.242130000000003,-97.72667
32838,Theft,16-Nov-16,78723.0,30.3457,-97.85297
32840,Theft,16-Nov-16,78705.0,30.24547,-97.76419
32842,Theft,16-Nov-16,78702.0,30.386940000000003,-97.71947
32845,Rape,16-Nov-16,78752.0,-0.9,3.0
32849,Theft,16-Nov-16,78723.0,30.35013,-97.82433
32852,Theft,16-Nov-16,78752.0,30.37085,-97.958
32853,Theft,16-Nov-16,78723.0,30.379520000000003,-97.8334
32859,Robbery,16-Nov-16,78752.0,30.44622,-97.92808
32862,Theft,16-Nov-16,78741.0,30.30958,-97.59176
32864,Theft,16-Nov-16,78704.0,30.20718,-97.52849
32865,Burglary,16-Nov-16,78756.0,30.27739,-97.89648
32866,Theft,16-Nov-16,78701.0,30.26218,-97.70881
32867,Theft,16-Nov-16,78701.0,30.26218,-97.70881
32869,Robbery,16-Nov-16,78723.0,30.3669,-97.88315
32870,Theft,16-Nov-16,78701.0,30.26218,-97.70881
32872,Burglary,16-Nov-16,78741.0,30.33924,-97.59981
32874,Theft,16-Nov-16,78704.0,30.248,-97.58473
32877,Theft,16-Nov-16,78723.0,30.481650000000002,-97.84593
32882,Theft,16-Nov-16,78704.0,30.112540000000003,-97.57175
32888,Theft,16-Nov-16,78701.0,30.254630000000002,-97.6639
32889,Theft,16-Nov-16,78741.0,30.359830000000002,-97.57278
32894,Theft,16-Nov-16,78723.0,30.34601,-97.84923
32899,Theft,16-Nov-16,78701.0,30.249380000000002,-97.71301
32900,Theft,16-Nov-16,78704.0,30.18014,-97.58725
32901,Theft,16-Nov-16,78702.0,30.3673,-97.71498
32902,Theft,16-Nov-16,78752.0,30.341800000000003,-97.90535
32906,Theft,16-Nov-16,78752.0,30.343960000000003,-97.90821
32914,Theft,16-Nov-16,78704.0,30.16326,-97.57683
32915,Theft,16-Nov-16,78704.0,30.161240000000003,-97.57685
32916,Theft,16-Nov-16,78702.0,30.32489,-97.65218
32918,Theft,17-Nov-16,78752.0,30.35011,-97.90793
32919,Agg Assault,17-Nov-16,78702.0,30.32499,-97.66596
32921,Burglary,17-Nov-16,78741.0,30.37143,-97.55202
32922,Theft,17-Nov-16,78701.0,30.24979,-97.70176
32929,Burglary,17-Nov-16,78741.0,30.31662,-97.58613
32931,Theft,17-Nov-16,78704.0,30.206750000000003,-97.69065
32932,Burglary,17-Nov-16,78756.0,30.24904,-97.90091
32933,Theft,17-Nov-16,78704.0,30.21018,-97.62118
32935,Auto Theft,17-Nov-16,78704.0,30.16808,-97.64093
32940,Burglary,17-Nov-16,78741.0,30.24154,-97.53532
32943,Robbery,17-Nov-16,78723.0,30.358150000000002,-97.87836
32945,Auto Theft,17-Nov-16,78705.0,30.29758,-97.77944
32946,Burglary,17-Nov-16,78746.0,29.921750000000003,-97.74326
32947,Agg Assault,17-Nov-16,78723.0,30.46772,-97.8609
32948,Agg Assault,17-Nov-16,78752.0,30.40154,-97.92766
32949,Burglary,17-Nov-16,78741.0,30.26292,-97.5892
32952,Auto Theft,17-Nov-16,78702.0,30.2981,-97.68873
32954,Theft,17-Nov-16,78723.0,30.358150000000002,-97.87836
32956,Theft,17-Nov-16,78723.0,30.354670000000002,-97.88596
32960,Theft,17-Nov-16,78704.0,30.086070000000003,-97.57646
32961,Auto Theft,17-Nov-16,78702.0,30.3994,-97.66967
32965,Theft,17-Nov-16,78704.0,30.13672,-97.58133
32966,Theft,17-Nov-16,78705.0,30.237370000000002,-97.77051
32967,Theft,17-Nov-16,78746.0,30.10123,-97.78696
32968,Theft,17-Nov-16,78746.0,30.10123,-97.78696
32969,Theft,17-Nov-16,78705.0,30.30329,-97.79559
32970,Theft,17-Nov-16,78701.0,30.25352,-97.68645
32976,Theft,17-Nov-16,78702.0,30.26678,-97.65139
32981,Theft,17-Nov-16,78752.0,30.38981,-97.95891
32985,Theft,17-Nov-16,78704.0,30.221320000000002,-97.63826
32989,Theft,17-Nov-16,78704.0,30.226860000000002,-97.65658
32991,Theft,17-Nov-16,78741.0,30.263180000000002,-97.58015
32994,Theft,17-Nov-16,78704.0,30.16179,-97.60361
32996,Theft,17-Nov-16,78741.0,30.32711,-97.61235
32998,Theft,17-Nov-16,78702.0,30.27834,-97.69575
32999,Theft,17-Nov-16,78741.0,30.34973,-97.57095
33000,Theft,17-Nov-16,78702.0,30.296780000000002,-97.71019
33001,Theft,17-Nov-16,78704.0,30.186400000000003,-97.55328
33004,Theft,17-Nov-16,78705.0,30.22953,-97.79063
33009,Theft,17-Nov-16,78701.0,30.24154,-97.6941
33010,Theft,18-Nov-16,78741.0,30.29315,-97.58457
33020,Burglary,18-Nov-16,78723.0,30.400650000000002,-97.89804
33021,Theft,18-Nov-16,78741.0,30.362190000000002,-97.56687
33022,Burglary,18-Nov-16,78702.0,30.30293,-97.70498
33026,Burglary,18-Nov-16,78705.0,30.29426,-97.78317
33030,Theft,18-Nov-16,78704.0,30.208440000000003,-97.59841
33036,Theft,18-Nov-16,78752.0,30.35687,-97.94562
33037,Burglary,18-Nov-16,78741.0,30.32188,-97.58144
33038,Burglary,18-Nov-16,78704.0,30.09795,-97.59834
33039,Theft,18-Nov-16,78752.0,30.347,-97.92754
33040,Burglary,18-Nov-16,78741.0,30.32188,-97.58144
33043,Agg Assault,18-Nov-16,78741.0,30.316850000000002,-97.57944
33047,Theft,18-Nov-16,78702.0,30.31803,-97.74114
33048,Theft,18-Nov-16,78701.0,30.25692,-97.70465
33050,Theft,18-Nov-16,78704.0,30.13342,-97.59358
33051,Theft,18-Nov-16,78723.0,30.45698,-97.79577
33055,Theft,18-Nov-16,78704.0,30.151010000000003,-97.60948
33056,Theft,18-Nov-16,78721.0,30.41186,-97.7307
33057,Theft,18-Nov-16,78704.0,30.148110000000003,-97.61774
33061,Theft,18-Nov-16,78746.0,30.09038,-97.67528
33062,Theft,18-Nov-16,78701.0,30.24578,-97.68804
33070,Theft,18-Nov-16,78705.0,30.2356,-97.79192
33074,Theft,18-Nov-16,78741.0,30.27117,-97.57219
33075,Theft,18-Nov-16,78723.0,30.371740000000003,-97.8969
33076,Theft,18-Nov-16,78702.0,30.32738,-97.67367
33077,Theft,18-Nov-16,78723.0,30.354670000000002,-97.88596
33078,Theft,18-Nov-16,78723.0,30.36017,-97.89888
33081,Theft,18-Nov-16,78705.0,30.223580000000002,-97.77459
33083,Theft,18-Nov-16,78704.0,30.233610000000002,-97.59877
33084,Theft,18-Nov-16,78704.0,30.23054,-97.66096
33089,Theft,18-Nov-16,78704.0,30.216700000000003,-97.61226
33090,Theft,18-Nov-16,78705.0,30.29523,-97.78187
33094,Theft,18-Nov-16,78701.0,30.222890000000003,-97.71257
33099,Theft,18-Nov-16,78741.0,30.28036,-97.57923
33100,Theft,18-Nov-16,78705.0,30.30434,-97.79773
33101,Theft,18-Nov-16,78741.0,30.297530000000002,-97.54915
33102,Theft,18-Nov-16,78704.0,30.133930000000003,-97.5875
33105,Theft,18-Nov-16,78701.0,30.257630000000002,-97.75159
33106,Theft,18-Nov-16,78721.0,30.411900000000003,-97.74878
33107,Theft,18-Nov-16,78701.0,30.250040000000002,-97.70454
33108,Auto Theft,19-Nov-16,78741.0,30.25127,-97.5522
33111,Theft,19-Nov-16,78741.0,30.24042,-97.55536
33114,Burglary,19-Nov-16,78756.0,30.24907,-97.89238
33115,Rape,19-Nov-16,78705.0,-0.9,3.0
33116,Agg Assault,19-Nov-16,78741.0,30.31096,-97.56687
33118,Theft,19-Nov-16,78741.0,30.3231,-97.60612
33121,Theft,19-Nov-16,78704.0,30.20718,-97.52849
33124,Theft,19-Nov-16,78704.0,30.15725,-97.56729
33126,Burglary,19-Nov-16,78746.0,30.126160000000002,-97.69877
33127,Theft,19-Nov-16,78741.0,30.3231,-97.60612
33129,Agg Assault,19-Nov-16,78721.0,30.39983,-97.725
33132,Theft,19-Nov-16,78741.0,30.30958,-97.59176
33134,Burglary,19-Nov-16,78704.0,30.196,-97.65226
33139,Theft,19-Nov-16,78741.0,30.36928,-97.55893
33142,Robbery,19-Nov-16,78721.0,30.46581,-97.75175
33143,Burglary,19-Nov-16,78741.0,30.33895,-97.59508
33144,Theft,19-Nov-16,78741.0,30.26904,-97.57328
33145,Theft,19-Nov-16,78705.0,30.244580000000003,-97.79721
33147,Theft,19-Nov-16,78723.0,30.35141,-97.87431
33149,Theft,19-Nov-16,78701.0,30.259510000000002,-97.70759
33152,Theft,19-Nov-16,78741.0,30.402630000000002,-97.53166
33153,Theft,19-Nov-16,78703.0,30.16486,-97.72675
33154,Theft,19-Nov-16,78702.0,30.326310000000003,-97.66522
33155,Theft,19-Nov-16,78701.0,30.25521,-97.70515
33158,Theft,19-Nov-16,78704.0,30.170620000000003,-97.56661
33162,Theft,19-Nov-16,78704.0,30.24211,-97.61681
33164,Theft,19-Nov-16,78721.0,30.40539,-97.74841
33166,Theft,19-Nov-16,78701.0,30.2342,-97.70177
33169,Theft,19-Nov-16,78701.0,30.218970000000002,-97.71532
33172,Theft,19-Nov-16,78741.0,30.33895,-97.59508
33173,Theft,19-Nov-16,78701.0,30.2297,-97.75882
33174,Theft,19-Nov-16,78705.0,30.242630000000002,-97.77749
33175,Theft,19-Nov-16,78703.0,30.165840000000003,-97.77767
33176,Theft,19-Nov-16,78703.0,30.21159,-97.72695
33177,Theft,19-Nov-16,78701.0,30.257830000000002,-97.70219
33180,Burglary,20-Nov-16,78741.0,30.28036,-97.57923
33182,Agg Assault,20-Nov-16,78723.0,30.40925,-97.87173
